diagnostic_id,student_id,career_label_id,term_id,partial_1,partial_2,partial_3,partial_4,total,exam_type,percentage
DIAG_00632,stu_608803237db875eb95f4c0beff08fb4a,CARLBL_DAB7ED3371,2020_P,20.0,30.0,30.0,10.0,90.0,DMU,60.0
DIAG_00633,stu_f21fc52b4e4d510fdb0cea54f9329b01,,2020_P,20.0,20.0,40.0,20.0,100.0,DMU,66.66666666666666
DIAG_00634,stu_e6b24168d3d9789e84d6ef0cc3dd69ae,CARLBL_41179F062D,2020_P,30.0,40.0,30.0,20.0,120.0,DMU,80.0
DIAG_00635,stu_25e19980917407426d0684b9d9b4979b,,2020_P,40.0,40.0,40.0,10.0,130.0,DMU,86.66666666666667
DIAG_00636,stu_6a62411953b3b1701c73a271ef5a6a8b,,2020_P,40.0,40.0,30.0,20.0,130.0,DMU,86.66666666666667
DIAG_00637,stu_11115801922cd92c43fa1de8bbbb2e69,,2020_P,20.0,20.0,10.0,0.0,50.0,DMU,33.33333333333333
DIAG_00638,stu_63bbfadfe0b94e9aac18aa3a86883dae,,2020_P,20.0,10.0,30.0,10.0,70.0,DMU,46.66666666666666
DIAG_00639,stu_0854fda36468cabe69ed7da98921f75f,,2020_P,20.0,30.0,20.0,0.0,70.0,DMU,46.66666666666666
DIAG_00640,stu_d7d98f37ae49bc276d8c72890948345e,CARLBL_F041EA11A4,2020_P,40.0,40.0,30.0,20.0,130.0,DMU,86.66666666666667
DIAG_00641,stu_3e00b04c5e0bf5047b4c682b4d393b3c,CARLBL_783067A8AC,2020_P,40.0,30.0,40.0,10.0,120.0,DMU,80.0
DIAG_00642,stu_f5c04aa9968965ccba22cff7ff12c5d7,CARLBL_DAB7ED3371,2020_P,30.0,10.0,10.0,10.0,60.0,DMU,40.0
DIAG_00643,stu_b226fdf1decbf1034f265b1380c48cba,CARLBL_255574A75E,2020_P,20.0,20.0,30.0,10.0,80.0,DMU,53.33333333333334
DIAG_00644,stu_f212c20a48e8585eddbb2c991cbd7f52,,2020_P,30.0,30.0,20.0,30.0,110.0,DMU,73.33333333333333
DIAG_00645,stu_3b349f8c764c7e7801e85c42a069014e,CARLBL_28FD56FF33,2020_P,30.0,30.0,10.0,10.0,80.0,DMU,53.33333333333334
DIAG_00646,stu_472b354b55d460d889ff3171af36405a,CARLBL_CC13F1BB98,2020_P,20.0,30.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_00647,stu_ee1364177c15b4eeef420d732d0b749b,,2020_P,40.0,10.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_00648,stu_506a005fc3cab615a7c7a54ad0b29c14,,2020_P,30.0,40.0,20.0,0.0,90.0,DMU,60.0
DIAG_00649,stu_cd408a134eb4dad3c17b75c6cbb49172,CARLBL_4D358FAC4B,2020_P,30.0,40.0,30.0,10.0,110.0,DMU,73.33333333333333
DIAG_00650,stu_de52592d9c53e75e51dcc42fee6a0283,,2020_P,20.0,40.0,10.0,0.0,70.0,DMU,46.66666666666666
DIAG_00651,stu_e03600018110717a270a39cad58755a3,,2020_P,40.0,30.0,20.0,10.0,100.0,DMU,66.66666666666666
DIAG_00652,stu_3782908387c91a179a02b29122c01db9,CARLBL_5B99AB135B,2020_P,10.0,20.0,10.0,20.0,60.0,DMU,40.0
DIAG_00653,stu_b792b795be391d288e2eb170db00ab64,CARLBL_4D358FAC4B,2020_P,40.0,30.0,20.0,10.0,100.0,DMU,66.66666666666666
DIAG_00654,stu_a75c292583c35b62c202b7279d5a7d28,CARLBL_F867BE971F,2020_P,20.0,30.0,20.0,30.0,100.0,DMU,66.66666666666666
DIAG_00655,stu_352c64ffb6afc09c30d71f9fbc443a79,CARLBL_CC13F1BB98,2020_P,10.0,30.0,10.0,20.0,70.0,DMU,46.66666666666666
DIAG_00656,stu_648befabd57c9c0a2afe719cff8ea035,CARLBL_563A8FB47A,2020_P,20.0,10.0,10.0,10.0,50.0,DMU,33.33333333333333
DIAG_00657,stu_a98cf241f43b719516c717a93c045d45,,2020_P,40.0,30.0,30.0,30.0,130.0,DMU,86.66666666666667
DIAG_00658,stu_eba2f322eaf856d363fa585ac9d6c2d6,,2020_P,30.0,40.0,10.0,20.0,100.0,DMU,66.66666666666666
DIAG_00659,stu_4c98be57d44c3287371b066025723607,CARLBL_41179F062D,2020_P,20.0,30.0,0.0,20.0,70.0,DMU,46.66666666666666
DIAG_00660,stu_e41f70d19c623d427dcd62e906a3f84d,CARLBL_783067A8AC,2020_P,40.0,30.0,30.0,10.0,110.0,DMU,73.33333333333333
DIAG_00661,stu_2bbe54559108971bb01d4b7a6e4d6538,,2020_P,10.0,10.0,20.0,0.0,40.0,DMU,26.66666666666667
DIAG_00662,stu_e88fdd9cebc91ac557cd7779a06ce1f0,CARLBL_255574A75E,2020_P,30.0,30.0,30.0,20.0,110.0,DMU,73.33333333333333
DIAG_00663,stu_0d416d94beea6791d66b91869d563088,CARLBL_28FD56FF33,2020_P,10.0,10.0,20.0,0.0,40.0,DMU,26.66666666666667
DIAG_00664,stu_ccc854c001b3b4157834461cc4f4ce37,CARLBL_DAB7ED3371,2020_P,40.0,20.0,30.0,0.0,90.0,DMU,60.0
DIAG_00665,stu_92492f0ae2be8fac30dee707714122fa,,2020_P,10.0,20.0,20.0,20.0,70.0,DMU,46.66666666666666
DIAG_00666,stu_e40a4b86d3d66738af75f98fbabee4f2,CARLBL_563A8FB47A,2020_P,10.0,20.0,0.0,0.0,30.0,DMU,20.0
DIAG_00667,stu_7da53960f668f6ac9dc530de50e57089,CARLBL_563A8FB47A,2020_P,20.0,20.0,30.0,30.0,100.0,DMU,66.66666666666666
DIAG_00668,stu_f9e6c7359c06ba00551634ac23b89d83,CARLBL_41179F062D,2020_P,30.0,10.0,20.0,10.0,70.0,DMU,46.66666666666666
DIAG_00669,stu_19043fbed506e40676ec01f344c66171,CARLBL_28FD56FF33,2020_P,10.0,20.0,10.0,10.0,50.0,DMU,33.33333333333333
DIAG_00670,stu_215f3cff6f3d8f909995a9e40e93bc50,,2020_P,30.0,10.0,10.0,20.0,70.0,DMU,46.66666666666666
DIAG_00671,stu_36284b20947d126ae886e064990c4d30,CARLBL_4D358FAC4B,2020_P,30.0,10.0,20.0,10.0,70.0,DMU,46.66666666666666
DIAG_00672,stu_8a7a91613b2eda0a3f578de48629fa54,CARLBL_39611AFCAD,2020_P,20.0,10.0,20.0,20.0,70.0,DMU,46.66666666666666
DIAG_00673,stu_848799c29db2a7ed2c943c4d444bde0c,CARLBL_4D358FAC4B,2020_P,20.0,30.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_00674,stu_7e6a1cfbe94b19c46311a99c2adfb0bf,CARLBL_563A8FB47A,2020_P,20.0,40.0,30.0,0.0,90.0,DMU,60.0
DIAG_00675,stu_e93b190e1578a7aae2be621ff4f7d32f,CARLBL_4D358FAC4B,2020_P,30.0,40.0,10.0,0.0,80.0,DMU,53.33333333333334
DIAG_00676,stu_a3efa4055757789f0660ec301e45a3ca,CARLBL_F7A3F2E0E2,2020_P,20.0,20.0,20.0,10.0,70.0,DMU,46.66666666666666
DIAG_00677,stu_5099f4bfd39236a1061b3a1acbc19a0f,CARLBL_563A8FB47A,2020_P,20.0,20.0,30.0,0.0,70.0,DMU,46.66666666666666
DIAG_00678,stu_ef4b2eef020a1c8e01addcbb922784a5,,2020_P,30.0,40.0,20.0,10.0,100.0,DMU,66.66666666666666
DIAG_00679,stu_299980750e723941e8d2437cb8fb0d85,CARLBL_DAB7ED3371,2020_P,40.0,20.0,20.0,20.0,100.0,DMU,66.66666666666666
DIAG_00680,stu_2f1c3fa405be3bbc54c1e3fc2ac1548b,,2020_P,30.0,30.0,30.0,10.0,100.0,DMU,66.66666666666666
DIAG_00681,stu_8efbc47761ebf493e95bafe95cf61c2b,,2020_P,10.0,0.0,30.0,10.0,50.0,DMU,33.33333333333333
DIAG_00682,stu_8086445022be7963c069c88d94b0efa3,,2020_P,20.0,10.0,10.0,0.0,40.0,DMU,26.66666666666667
DIAG_00683,stu_97407146128b1d67f4879dac45616ac7,CARLBL_D174EB3A71,2020_P,30.0,20.0,20.0,10.0,80.0,DMU,53.33333333333334
DIAG_00684,stu_b9441e47fc5341a5defb9dc815ad825b,CARLBL_F867BE971F,2020_P,10.0,30.0,10.0,10.0,60.0,DMU,40.0
DIAG_00685,stu_8bed60ebafe7466fee1e2cd63fc53054,,2020_P,30.0,30.0,20.0,20.0,100.0,DMU,66.66666666666666
DIAG_00686,stu_df1a0fe727310f9c441f2ba92a401336,CARLBL_563A8FB47A,2020_P,20.0,30.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_00687,stu_12ac07807cbf0897afa8d51458e947fe,CARLBL_1D36359214,2020_P,20.0,20.0,10.0,10.0,60.0,DMU,40.0
DIAG_00688,stu_38763a2db19c5b71037703412bc6ab98,,2020_P,20.0,30.0,20.0,0.0,70.0,DMU,46.66666666666666
DIAG_00689,stu_d0185e1e12b4ba6d437ca72446705dd3,,2020_P,10.0,10.0,10.0,10.0,40.0,DMU,26.66666666666667
DIAG_00690,stu_051a8969e4b2cfa23f569487e3a76643,CARLBL_255574A75E,2020_P,10.0,20.0,0.0,10.0,40.0,DMU,26.66666666666667
DIAG_00691,stu_0230720cdd949dfdf2c98850133b596a,CARLBL_CC13F1BB98,2020_P,30.0,20.0,10.0,20.0,80.0,DMU,53.33333333333334
DIAG_00692,stu_807caa276fe659b9496ec63604a885de,CARLBL_4D358FAC4B,2020_P,10.0,30.0,20.0,10.0,70.0,DMU,46.66666666666666
DIAG_00693,stu_6c4ee158b782b142bf3c9a24a36ff6e3,CARLBL_F7A3F2E0E2,2020_P,30.0,30.0,10.0,10.0,80.0,DMU,53.33333333333334
DIAG_00694,stu_575def456f638a11e7039798d2b71767,,2020_P,0.0,30.0,30.0,0.0,60.0,DMU,40.0
DIAG_00695,stu_2e5bd7337de81ebba83ffd62bf45cac1,CARLBL_DAB7ED3371,2020_P,30.0,30.0,30.0,0.0,90.0,DMU,60.0
DIAG_00696,stu_744a58fc756d66507415798542419d17,,2020_P,20.0,30.0,20.0,10.0,80.0,DMU,53.33333333333334
DIAG_00697,stu_aab536a31dec57900b14413e3367f7c7,CARLBL_4D358FAC4B,2020_P,30.0,30.0,40.0,20.0,120.0,DMU,80.0
DIAG_00698,stu_7b6b0c43d89b51802498033456e7e7e2,,2020_P,30.0,20.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_00699,stu_2192bff2073767e9a285dc1c9697ad27,CARLBL_AA24E93890,2020_P,20.0,30.0,20.0,10.0,80.0,DMU,53.33333333333334
DIAG_00700,stu_56875b1311080d1cd814586fc854998f,CARLBL_DAB7ED3371,2020_P,10.0,10.0,20.0,10.0,50.0,DMU,33.33333333333333
DIAG_00701,stu_d6b8ecfe7989dab03a2e9b2988e31822,,2020_P,30.0,30.0,30.0,30.0,120.0,DMU,80.0
DIAG_00702,stu_b39b4318fda1117fdc8bd94659f3af7b,CARLBL_F041EA11A4,2020_P,40.0,30.0,30.0,20.0,120.0,DMU,80.0
DIAG_00703,stu_391fb26baf0ce77e990e6f49d00ed2bf,,2020_P,20.0,30.0,20.0,30.0,100.0,DMU,66.66666666666666
DIAG_00704,stu_fa982ce79e658969684c0d6a4169accd,,2020_P,30.0,0.0,20.0,0.0,50.0,DMU,33.33333333333333
DIAG_00705,stu_93e7ae813b51b15724c6c2140ac6e6c8,,2020_P,0.0,10.0,30.0,0.0,40.0,DMU,26.66666666666667
DIAG_00706,stu_48999a81194e8c3e0d19a3082e8de03d,,2020_P,30.0,30.0,20.0,10.0,90.0,DMU,60.0
DIAG_00707,stu_5805e43a2becfa8b0a4c3fe2fda31464,,2020_P,10.0,30.0,20.0,20.0,80.0,DMU,53.33333333333334
DIAG_00708,stu_017ed1db7c656ae12b37f27b9c63e0c0,,2020_P,40.0,30.0,30.0,10.0,110.0,DMU,73.33333333333333
DIAG_00709,stu_c2f69991345beb0fedf08df8fc01ca62,,2020_P,40.0,20.0,40.0,10.0,110.0,DMU,73.33333333333333
DIAG_00710,stu_abde20585720ddd63db8ff3934105a79,,2020_P,30.0,30.0,20.0,20.0,100.0,DMU,66.66666666666666
DIAG_00711,stu_52877ded2ec0c0f5b7b83498ebb04398,,2020_P,20.0,10.0,20.0,10.0,60.0,DMU,40.0
DIAG_00712,stu_700fac23bb144f7903d1e2c3f7ff2443,,2020_P,20.0,20.0,40.0,10.0,90.0,DMU,60.0
DIAG_00713,stu_a67b871d1cf6c09fe72cc589f54502a4,CARLBL_F867BE971F,2020_P,10.0,20.0,10.0,0.0,40.0,DMU,26.66666666666667
DIAG_00714,stu_e2a06358acedc560a58e726223f9b607,CARLBL_255574A75E,2020_P,30.0,10.0,20.0,10.0,70.0,DMU,46.66666666666666
DIAG_00715,stu_3732c748e674c87610f67c1629359d6e,CARLBL_563A8FB47A,2020_P,20.0,40.0,20.0,10.0,90.0,DMU,60.0
DIAG_00716,stu_9b147c7ef5788d19f902c09c3b138551,,2020_P,30.0,40.0,30.0,30.0,130.0,DMU,86.66666666666667
DIAG_00717,stu_b4019f6606ef6b0ad38ec8e4cf88bc75,,2020_P,20.0,30.0,20.0,30.0,100.0,DMU,66.66666666666666
DIAG_00718,stu_4cfd06f4fa0bc905786ee3526d568880,,2020_P,20.0,40.0,20.0,10.0,90.0,DMU,60.0
DIAG_00719,stu_99123898dff765ea91d5b5a40c0d16ec,CARLBL_783067A8AC,2020_P,20.0,10.0,10.0,0.0,40.0,DMU,26.66666666666667
DIAG_00720,stu_131d22dbfdcbba640680d1c2646c6898,,2020_P,20.0,10.0,30.0,10.0,70.0,DMU,46.66666666666666
DIAG_00721,stu_37a83a787199c162b58165569086e3d4,,2020_P,20.0,40.0,20.0,20.0,100.0,DMU,66.66666666666666
DIAG_00722,stu_b0e9b637d711f4a7ed1f85d6e08caaf4,CARLBL_9FDFCF684F,2020_P,40.0,0.0,20.0,0.0,60.0,DMU,40.0
DIAG_00723,stu_a109ed96cc4949aab3425098d65ce036,,2020_P,30.0,30.0,0.0,10.0,70.0,DMU,46.66666666666666
DIAG_00724,stu_6d20b916381b8ead6fa32694f9b5d93c,CARLBL_5B99AB135B,2020_P,30.0,20.0,10.0,30.0,90.0,DMU,60.0
DIAG_00725,stu_5e4359b07f536e0d9b220ae63d70d39d,CARLBL_28FD56FF33,2020_P,20.0,20.0,20.0,20.0,80.0,DMU,53.33333333333334
DIAG_00726,stu_d6eefee2811f3c75b02a99ca33f55ddd,,2020_P,10.0,20.0,20.0,10.0,60.0,DMU,40.0
DIAG_00727,stu_5a0e04bee04271b62135ade05a6a1c1b,,2020_P,20.0,20.0,10.0,10.0,60.0,DMU,40.0
DIAG_00728,stu_ad099f11956ab5b563572a80a5247283,CARLBL_D174EB3A71,2020_P,30.0,20.0,30.0,0.0,80.0,DMU,53.33333333333334
DIAG_00729,stu_e54669292bf80066fab62cbca838aa8a,CARLBL_F041EA11A4,2020_P,30.0,30.0,40.0,0.0,100.0,DMU,66.66666666666666
DIAG_00730,stu_9f3c7f12bd2f9a59b1b546c4ffda110b,CARLBL_CC13F1BB98,2020_P,40.0,30.0,20.0,10.0,100.0,DMU,66.66666666666666
DIAG_00731,stu_cffc52b149fcdc99928e9538ba521372,CARLBL_DAB7ED3371,2020_P,30.0,20.0,30.0,10.0,90.0,DMU,60.0
DIAG_00732,stu_29fb3770ffa366ff4aab21d9a4940d22,,2020_P,30.0,20.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_00733,stu_6068962df991ad9b77ef60173e339ae6,CARLBL_4D358FAC4B,2020_P,40.0,20.0,30.0,10.0,100.0,DMU,66.66666666666666
DIAG_00734,stu_1e0ca2a6c285f19027735b5819ccefea,CARLBL_4D358FAC4B,2020_P,20.0,20.0,0.0,20.0,60.0,DMU,40.0
DIAG_00735,stu_ae17dccb4462714dfd59b92827087f13,CARLBL_4D358FAC4B,2020_P,10.0,20.0,20.0,20.0,70.0,DMU,46.66666666666666
DIAG_00736,stu_1a1b26dc48c8f549a3d26a1cfb008439,CARLBL_F041EA11A4,2020_P,30.0,40.0,40.0,20.0,130.0,DMU,86.66666666666667
DIAG_00737,stu_63372ab80763fe9c27d4a50535ffab33,,2020_P,20.0,30.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_00738,stu_2874e969fe44a67759e61b77bf294422,CARLBL_F7A3F2E0E2,2020_P,30.0,30.0,20.0,10.0,90.0,DMU,60.0
DIAG_00739,stu_b62393702ec33b187628468b61eaf0e1,CARLBL_DAB7ED3371,2020_P,20.0,20.0,30.0,20.0,90.0,DMU,60.0
DIAG_00740,stu_ac38793017a19fba6222ef934f2b8ae5,CARLBL_255574A75E,2020_P,20.0,40.0,0.0,30.0,90.0,DMU,60.0
DIAG_00741,stu_510807f8403d06f313e64e560cf47fbe,CARLBL_F7A3F2E0E2,2020_P,40.0,40.0,30.0,10.0,120.0,DMU,80.0
DIAG_00742,stu_2a99bcc5c9075b83729d95c66cc01828,,2020_P,40.0,20.0,10.0,20.0,90.0,DMU,60.0
DIAG_00743,stu_0e62b9f7319c40dd69ac2128d3d2a16e,CARLBL_563A8FB47A,2020_P,20.0,20.0,20.0,0.0,60.0,DMU,40.0
DIAG_00744,stu_9561ca2e3e4e84788c2a17b0a8a89a9b,CARLBL_255574A75E,2020_P,30.0,30.0,0.0,20.0,80.0,DMU,53.33333333333334
DIAG_00745,stu_dbaed2c07032288acbc6feb7becc912d,CARLBL_563A8FB47A,2020_P,20.0,10.0,10.0,10.0,50.0,DMU,33.33333333333333
DIAG_00746,stu_4b74033dad6abe2c4bcf425c9b4d2e28,,2020_P,10.0,10.0,20.0,10.0,50.0,DMU,33.33333333333333
DIAG_00747,stu_4d21e18e615a866486823999fc1e225e,CARLBL_5B99AB135B,2020_P,0.0,20.0,30.0,10.0,60.0,DMU,40.0
DIAG_00748,stu_978ce78cfc1291af950a0bc481670c04,,2020_P,30.0,20.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_00749,stu_aafd256ed63d2600f419af63cdff9013,CARLBL_4D358FAC4B,2020_P,20.0,10.0,20.0,10.0,60.0,DMU,40.0
DIAG_00750,stu_a5a0dec663668a5bf9621a475ed36093,,2020_P,20.0,0.0,40.0,10.0,70.0,DMU,46.66666666666666
DIAG_00751,stu_af958d4c7a2cc5be1d49cd6cab364a16,,2020_P,20.0,10.0,20.0,0.0,50.0,DMU,33.33333333333333
DIAG_00752,stu_e8f0ca3d5308d909bc1eb5d97a852cc1,,2020_P,30.0,30.0,20.0,10.0,90.0,DMU,60.0
DIAG_00753,stu_13516738465581aa49bd47f0b9b4f35f,,2020_P,30.0,20.0,0.0,0.0,50.0,DMU,33.33333333333333
DIAG_00754,stu_380a9671f0fdf7e9ab2d86e07ad0280b,,2020_P,20.0,30.0,30.0,10.0,90.0,DMU,60.0
DIAG_00755,stu_0939dd4005f300360e039ec8426b88b5,,2020_P,30.0,30.0,20.0,30.0,110.0,DMU,73.33333333333333
DIAG_00756,stu_4919b9bd61ddc6131eea1d8c2ec4cc1f,,2020_P,20.0,20.0,10.0,10.0,60.0,DMU,40.0
DIAG_00757,stu_a5be3fc02fbd6282e853c113d7ea5d63,,2020_P,30.0,10.0,30.0,10.0,80.0,DMU,53.33333333333334
DIAG_00758,stu_b279be75d077afa3a415ebe2bcf00633,CARLBL_F041EA11A4,2020_P,20.0,40.0,10.0,0.0,70.0,DMU,46.66666666666666
DIAG_00759,stu_74e3c0020028239c9772ea4398ad473e,CARLBL_255574A75E,2020_P,30.0,20.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_00760,stu_5ba734095ea737b1621ac2cad29308fe,,2020_P,20.0,30.0,10.0,20.0,80.0,DMU,53.33333333333334
DIAG_00761,stu_b8f07e8a28f1ce9097f3a223555120ac,CARLBL_6264AD2D5A,2020_P,10.0,10.0,20.0,10.0,50.0,DMU,33.33333333333333
DIAG_00762,stu_2f30961929a88674f8365dd855fab441,CARLBL_CC13F1BB98,2020_P,40.0,0.0,30.0,30.0,100.0,DMU,66.66666666666666
DIAG_00763,stu_c865f5e985efbcb4de5a22de303eaaa6,CARLBL_255574A75E,2020_P,30.0,40.0,10.0,10.0,90.0,DMU,60.0
DIAG_00764,stu_1bc01de347402c9da5baf1b70a4443ee,CARLBL_F041EA11A4,2020_P,30.0,20.0,30.0,0.0,80.0,DMU,53.33333333333334
DIAG_00765,stu_d2dd1e72a3d88febdc1e24453c61f43d,,2020_P,30.0,20.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_00766,stu_d034bc52b692040dc156fd0028073256,CARLBL_9393C45E8D,2020_P,30.0,30.0,20.0,10.0,90.0,DMU,60.0
DIAG_00767,stu_dd1e47015b3244ffa17fe2710895d066,CARLBL_B3FCCAA8C1,2020_P,20.0,30.0,30.0,10.0,90.0,DMU,60.0
DIAG_00768,stu_73bcbc5b4f62c7f6df8ba5764dff836b,CARLBL_ADFF4A692B,2020_P,30.0,30.0,20.0,10.0,90.0,DMU,60.0
DIAG_00769,stu_9f330c84a4163475e086b4cf5eda9cd8,CARLBL_563A8FB47A,2020_P,30.0,20.0,10.0,10.0,70.0,DMU,46.66666666666666
DIAG_00770,stu_33d46e499c68b7908e02870f9ee0730d,CARLBL_56B3A1BFE0,2020_P,20.0,30.0,30.0,30.0,110.0,DMU,73.33333333333333
DIAG_00771,stu_29f23f661a9e3cf9c073f834a349ab13,CARLBL_563A8FB47A,2020_P,20.0,20.0,40.0,0.0,80.0,DMU,53.33333333333334
DIAG_00772,stu_fc82f652e2e3231e71bd78dff7d41bdd,CARLBL_CC13F1BB98,2020_P,40.0,30.0,30.0,10.0,110.0,DMU,73.33333333333333
DIAG_00773,stu_febe1269924251c9e9bbd34e9b18cd0b,,2020_P,30.0,30.0,20.0,10.0,90.0,DMU,60.0
DIAG_00774,stu_f379fbf8f88b0cddaa29577cceaaff1c,,2020_P,30.0,20.0,0.0,10.0,60.0,DMU,40.0
DIAG_00775,stu_ccf1ff16b2d9590f87fa054dff78b776,,2020_P,30.0,40.0,40.0,20.0,130.0,DMU,86.66666666666667
DIAG_00776,stu_c3786db3c9fbd47b658229bd648aed76,,2020_P,40.0,20.0,30.0,0.0,90.0,DMU,60.0
DIAG_00777,stu_11a0119badc7e9efc4e024809be14678,CARLBL_F041EA11A4,2020_P,30.0,20.0,20.0,20.0,90.0,DMU,60.0
DIAG_00778,stu_09a8074bc68c76250cb3442fc2ee47e7,,2020_P,10.0,20.0,10.0,10.0,50.0,DMU,33.33333333333333
DIAG_00779,stu_d398fa1e4232bf9bff3c438fcf9c411c,,2020_P,40.0,40.0,40.0,10.0,130.0,DMU,86.66666666666667
DIAG_00780,stu_c8ec45a1e8fddde481edf61a09f3e1c3,CARLBL_B2CB496E63,2020_P,10.0,40.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_00781,stu_19517800dbe4e887724bfa615d2a550f,CARLBL_4D358FAC4B,2020_P,20.0,30.0,30.0,10.0,90.0,DMU,60.0
DIAG_00782,stu_631d64b7a1b3b2686a9f4220826ff1ad,CARLBL_6264AD2D5A,2020_P,40.0,20.0,0.0,10.0,70.0,DMU,46.66666666666666
DIAG_00783,stu_adbf81e54e7b42eef9cdadc810bbb0ef,CARLBL_4D358FAC4B,2020_P,30.0,30.0,30.0,20.0,110.0,DMU,73.33333333333333
DIAG_00784,stu_d5ddbea58547bbbbfd9999da61b37625,CARLBL_F867BE971F,2020_P,20.0,20.0,20.0,10.0,70.0,DMU,46.66666666666666
DIAG_00785,stu_560ffa4b40a16c2ad87a0a46ea9b948a,CARLBL_4D358FAC4B,2020_P,0.0,10.0,10.0,0.0,20.0,DMU,13.33333333333333
DIAG_00786,stu_071d6d4589320f453f47b4da5d63aa91,,2020_P,30.0,20.0,40.0,20.0,110.0,DMU,73.33333333333333
DIAG_00787,stu_4ccf1f09910c7041f2d0b6ce1b0d8460,,2020_P,40.0,40.0,30.0,0.0,110.0,DMU,73.33333333333333
DIAG_00788,stu_27a6cb48c4552e1ff1e195616fd209ca,CARLBL_CC13F1BB98,2020_P,10.0,20.0,30.0,10.0,70.0,DMU,46.66666666666666
DIAG_00789,stu_abf9dbb7006e34ed27bc71aac359cdb4,,2020_P,20.0,30.0,20.0,10.0,80.0,DMU,53.33333333333334
DIAG_00790,stu_1b3c19f569971ab9113986e30a216f46,CARLBL_F7A3F2E0E2,2020_P,10.0,10.0,40.0,10.0,70.0,DMU,46.66666666666666
DIAG_00791,stu_92c244ee4b858bca5b3c731e78c461f8,,2021_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_00792,stu_af0c1420b905ad0d786d162d36ddc34b,CARLBL_BD76F0F196,2021_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_00793,stu_28f556686e0d9a596cb668302925b4ee,CARLBL_F041EA11A4,2021_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_00794,stu_1fb1db2c138ad23a6671b34be214d753,,2021_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_00795,stu_51eed3acf4bd2564de715197f7c5ee4d,CARLBL_F867BE971F,2021_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_00796,stu_8df970252e380017dee5efe1645bc29a,CARLBL_F7A3F2E0E2,2021_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_00797,stu_f230829c039c4b59180a236dcd121810,CARLBL_F041EA11A4,2021_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_00798,stu_a90ddd246f54a09d6439f23fbdaa017c,,2021_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_00799,stu_96805f05df20b1d7766b49b7d7476cde,CARLBL_B2CB496E63,2021_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_00800,stu_5e9890bf8efcecd7a221461be855f0f7,CARLBL_563A8FB47A,2021_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_00801,stu_58bfec570e6b8284efdf2f9d52565d1e,,2021_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_00802,stu_2b539ebede62a889cb3cd0d4a4933ec1,,2021_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_00803,stu_4d1a9e25dc3c477328511d28a6fb27b7,CARLBL_F041EA11A4,2021_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_00804,stu_ddb69d51afa5f692d15fc35bff3fadac,CARLBL_783067A8AC,2021_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_00805,stu_795df5e70c6dfd7059979a7080333ef7,CARLBL_F7A3F2E0E2,2021_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_00806,stu_a1314b5ddf0215830e5ba175d8e7090d,,2021_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_00807,stu_877ff1e769bcb43133243c6af2359601,CARLBL_F041EA11A4,2021_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_00808,stu_7c38d7c14b28ee6a20e703519e8279ba,,2021_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_00809,stu_832ba8b3484229f14aafdaf44683ccaf,CARLBL_CC13F1BB98,2021_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_00810,stu_148da0ac9c57b66df884976eece11ec7,CARLBL_F041EA11A4,2021_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_00811,stu_e238c379715b27c55e2cbbaf06184db6,,2021_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_00812,stu_ed9dbf9d77ee1960e9fe89ec42e7bd92,CARLBL_28FD56FF33,2021_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
